,lien,flag,strong_word,content
67,https://www.mg-tech.fr/fr/talents/temoignages-de-nos-salaries,MG-Tech,,"            témoignages de nos salariés          découvrez les témoignages de nos salariés qui témoignent sur leur parcours, leur métier et leur quotidien au sein du groupe mg-tech. ces témoignages vous ont motivé pour rejoindre notre société ? alors n'attendez plus et consultez nos offres d'emploi ou postulez directement à l'adresse jobs@mg-tech.fr. « a la suite de ma formation en alternance (diplôme d’ingénieur généraliste spécialisé en génie industriel à l’ecam rennes louis de broglie), il m’a été proposé de poursuivre l’aventure mg-tech en intégrant la cellule industrialisation en tant qu’ingénieur qualité. la variété des missions et l’élargissement du cadre d’action que représentait ce nouveau positionnement groupe m’ont permis de me projeter et d’accepter ce contrat cdi. l’ambiance générale de la société et les bonnes relations entretenues durant les 3 années de ma formation n’ont fait que conforter mon choix ». « j’ai intégré mg-tech en tant que dessinateur au bureau d’etudes mécanique (bem) il y a plusieurs années. a l’époque, la société était composée seulement d’eric gautier, emmanuel michaud et une assistante commerciale. mon travail consistait à concevoir en cao les convoyeurs, monter les éléments à l’atelier et installer les équipements chez les clients. ensuite, j’ai été promu au poste de responsable bem avec le management de 2 personnes. quelques années après, en plus du bem, j’ai accepté la responsabilité de l’atelier. depuis peu, je suis désormais directeur technique du site de la chapelle achard » « ma mission principale en tant que chargée de communication/marketing est de promouvoir les équipements et savoir-faire de la société en externe sur différents supports (internet, réseaux sociaux, plaquettes, vidéos, salons…). ce que j’apprécie énormément dans mon métier chez mg-tech c’est la diversité des missions. j’ai la chance d’avoir pu intégrer un groupe innovant et toujours à la recherche de solutions 4.0 pour permettre aux clients d’être toujours plus performant ». "
68,https://www.mg-tech.fr/fr/talents/nos-offres-demploi,MG-Tech,,"            nos offres d'emploi          pour soutenir son fort développement, le groupe mg-tech, concepteur de fins de lignes de conditionnement, recherche les talents de demain pour construire l’industrie du futur. rejoignez nos 165 collaborateurs déjà en poste ! pour postuler, envoyez vos candidatures à jobs@mg-tech.fr. nous recherchons régulièrement des postes d’automaticien, de chefs de projets, de chargés d’affaires, de dessinateurs projeteurs… consultez nos offres d’emploi et postulez pour rejoindre l’aventure mg-tech. "
145,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/sur-emballage/etuyeuses,MG-Tech,ergonomie conception personnalisée en amont : en aval :,"  etuyeuses  les étuyeuses mg-tech sont des solutions de mise en étuis tout intégrées (mise en volume, remplissage et fermeture). 2 familles d’étuyeuses sont disponibles selon le mode de remplissage des étuis : ces machines assurent la mise en étuis de tous vos produits de type barquettes, pots, sachets, flacons, tubes, conserves…  adaptée pour tous types d’étuis, avec fermeture par collage hot melt ou par patte rentrante avec ou sans verrouillage, les étuyeuses mg-tech sont parfaitement adaptées pour beaucoup d’activités : cosmétique, pharmacie et parapharmacie, laiterie, fromagerie, viennoiserie, épicerie salée et sucrée... le point fort des étuyeuses mg-tech est lié au chargement des produits dans les étuis par robot, ainsi le cheminement des produits est réduit à un simple convoyeur sur lequel des opérations de contrôle qualité peuvent être mises en place. le nombre de robots pour la mise en étuis des produits est défini en fonction de la cadence souhaitée, l’équipement est donc personnalisé selon les besoins du client. robuste et au design moderne, en construction acier ou en version inoxydable, les étuyeuses mg-tech sont conçues avec des portes d’accès toute hauteur à l’avant et à l’arrière pour faciliter l’accès des utilisateurs. ergonomie conception personnalisée très orientée 4.0 via opcua, les étuyeuses mg-tech sont totalement accessibles, tous les paramètres d’utilisation, de fonctionnement et de maintenance sont organisés et disponibles en permanence. l’optimisation de la production et des opérations techniques est ainsi facilité. l’opération de mise sous étuis peut être complétées par d'autres fonctionnalités spécifiques à vos besoins : en amont : en aval : "
146,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/sur-emballage/ligne-boites-top-load,MG-Tech,ergonomie conception personnalisée en amont : en aval :,"  ligne boîtes top load  une ligne boîtes top load mg-tech est une solution de mise en boites carton qui comporte 3 éléments : les 3 éléments sont, soit regroupés au sein d’un seul et même équipement qui est alors un combiné top load avec pour avantages gain de place et commande unique, soit séparés en 3 modules distincts et indépendants avec pour avantage la possibilité d’un déploiement progressif en fonction de l’évolution du marché (formeuse et fermeuse dans un premier temps, mise en boite automatique dans un second temps). les lignes boites top load mg-tech assurent le conditionnement de divers produits dans des domaines d’activité très variés : cosmétique, pharmacie et parapharmacie, laiterie, fromagerie, épicerie salée et sucrée, petfood, le café, les infusions... le point fort de la solution boites top load mg-tech est la maitrise du changement de format des boites avec 2 niveau d’automatisation possibles : guidé par le terminal de commande tactile et contrôlé par capteurs, ou tout automatique en moins de 2 minutes. robuste et au design moderne, en construction acier ou en version inoxydable, les lignes top load mg-tech sont conçues avec des portes d’accès toute hauteur à l’avant et à l’arrière pour faciliter l’accès des utilisateurs. ergonomie 
conception personnalisée très orientée 4.0 via opcua, les lignes boites top load mg-tech sont totalement accessibles, tous les paramètres d’utilisation, de fonctionnement et de maintenance sont organisés et disponibles en permanence. l’optimisation de la production et des opérations techniques est ainsi facilité. l’opération de mise en boîtes peut être complétée par d'autres fonctionnalités spécifiques à vos besoins : en amont : en aval : "
147,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/sur-emballage/sur-emballage-pose-fourreau-ou-cavalier,MG-Tech,ergonomie conception personnalisée en amont : en aval :,"  sur-emballage: pose fourreau ou cavalier  le sur emballage selon mg-tech est une réalisation de machine automatique spécifique et adapté aux besoins du client. il y a 2 familles de machines de sur emballage : le sur emballage est particulièrement adapté aux pots en plastique ou en verre, aux barquettes operculées ou thermoformées, aux fromages, aux lots… ce type de machines automatiques réalisées sur mesures sont parfaitement adaptées pour beaucoup d’activités et en particulier : laiterie, fromagerie, épicerie salée et sucré, cosmétique… le point fort de mg-tech pour ce type de réalisation est la maitrise du sur mesures avec par exemple : robuste et au design moderne, en construction acier ou en version inoxydable, les machines de sur emballage mg-tech sont conçues avec des portes d’accès toute hauteur à l’avant et à l’arrière pour faciliter l’accès des utilisateurs. ergonomie conception personnalisée l’opération de sur emballage peut être complétées par d'autres fonctionnalités spécifiques à vos besoins : en amont : en aval : "
148,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/formeuse-fermeuse/formeuse-de-caisses-easybox,MG-Tech,3 tailles de machines disponibles : pupitre de commande avec écran tactile 7’’: ihm avec 3 niveaux d’accès : x-box transitique de caisses stackbox,"  formeuse de caisses easybox   la formeuse de caisse easybox se distingue par sa simplicité et sa rapidité de changement de formats, sa capacité à mettre en volume toute architecture de caisses et son intégration de différentes options : tapis de sortie relevable avec retenue, roues directionnelles avec freins, trémie de stockage colle de 25 kg, magasin grande autonomie de 1500 mm, balise lumineuse 3 couleurs, verrine à éclat, empileur de caisses vides stackbox pour les caisses simples ou stackbox+ pour les caisses avec couvercle… la formeuse easybox est prévue pour le conditionnement d’une variété de produits : fromagers, viennoiserie, pâtisserie, charcuterie salaison, épicerie, pharmacie, parapharmacie, laiterie, fruits et légumes, produits de la mer, confiturerie, cosmétique, logistique... 3 tailles de machines disponibles :   pupitre de commande avec écran tactile 7’’:   ihm avec 3 niveaux d’accès :     "
149,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/formeuse-fermeuse/formeuse-de-caisses-flexbox,MG-Tech,pupitre de commande avec écran tactile 7’’: ihm avec 3 niveaux d’accès : transitique de caisses stackbox,"  formeuse de caisses flexbox  la formeuse de caisses flexbox est atypique, elle dispose de 2 magasins de découpes carton. elle est complètement adaptée pour des utilisations plus spécifiques telles que : la formeuse de caisses flexbox est la machine idéale pour les productions à cadence modérées et les toutes petites séries. elle dispose des différentes options des formeuses mg-tech (balises lumineuses informatives, réalisation en acier ou en inox, couleur personnalisable…) et surtout la gestion de la sortie des caisses a été particulièrement étudiée. elle peut se faire : pupitre de commande avec écran tactile 7’’: ihm avec 3 niveaux d’accès :   "
150,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/formeuse-fermeuse/formeuse-de-caisses-leanbox,MG-Tech,3 tailles de machines disponibles : pupitre de commande avec écran tactile 7’’: ihm avec 3 niveaux d’accès x-box transitique de caisses stackbox,"  formeuse de caisses leanbox  peu encombrante et facile à utiliser, la formeuse de caisse leanbox est prévue pour l’emballage et le conditionnement d’un large éventail de produits fromagers, de viennoiserie, de pâtisserie, de charcuterie salaison, d’épicerie, de pharmacie, de parapharmacie, d’industrie non alimentaire, de laiterie, fruits et légumes, de confiturerie, cosmétiques... proposée avec structure acier avec protection laquée blanche et grise, la leanbox est aussi disponible en inox 304 ou avec une couleur personnalisée. elle peut être équipée avec une variété d’options : tapis de sortie relevable avec retenue, roues directionnelles avec freins, trémie de stockage colle 25 kg, magasin grande autonomie de 1500 mm, balise lumineuse 3 couleurs, verrine à éclat, empileur de caisses vides stackbox pour les caisses simples ou stackbox+ pour les caisses avec couvercle, réserve de colle d’une autonomie de 2 à 3 jours selon les cadences… 3 tailles de machines disponibles :   pupitre de commande avec écran tactile 7’’:   ihm avec 3 niveaux d’accès     "
151,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/formeuse-fermeuse/formeuse-de-caisses-speedbox,MG-Tech,3 tailles de machines disponibles : pupitre de commande avec écran tactile 7’’: ihm avec 3 niveaux d’accès x-box transitique de caisses stackbox,"  formeuse de caisses speedbox  recommandée pour le conditionnement d’une variété de produits, la formeuse de caisses speedbox se démarque par sa cadence, son ergonomie et son évolutivité. la speedbox est particulièrement appréciée pour son intégration de la technologie brushless, assurant une cadence jusqu’à 40 caisses par minute. la formeuse de caisse speedbox est proposée avec différentes options : couleur personnalisée, structure en inox 304, tapis de sortie relevable avec retenue, roues directionnelles avec freins, trémie de stockage colle de 25 kg, magasin grande autonomie de 1500 mm, balise lumineuse 3 couleurs, verrine à éclat, empileur de caisses vides stackbox pour les caisses simples ou stackbox+ pour les caisses avec couvercle, trois possibilités d’implantation : sortie avant, à droite ou à gauche. 3 tailles de machines disponibles : pupitre de commande avec écran tactile 7’’: ihm avec 3 niveaux d’accès     "
152,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/encaissage/encaisseuses-multi-format-top-load,MG-Tech,"ergonomie conception personnalisée avec sa gamme de robots très étendue (gantry, delta de 2 à 5 axes, polyarticulés) mg tech apporte à tous les industriels des solutions de manipulation simples, compactes, évolutives et fluides. en amont : en aval : ","  encaisseuses multi-format top load  cette solution d’encaissage, à partir de caisses déjà formées est à la fois simple et efficace pour tous vos produits de type pots, packs, étuis, boîtes 3 volets, barquettes, sachets, flowpack / doypack… très conviviale grâce à son écran de 12’’ qui guide les utilisateurs et très orientée 4.0 via opcua, cette encaisseuse tient disponible tous les paramètres d’utilisation et de fonctionnement pour une optimisation maximale de la production. idéale pour le rangement de produits dans des caisses ouvertes, l’encaisseuse est très évolutive. elle s’adapte à toutes les cadences grâce à l’utilisation d’un ou plusieurs robots pick and place pour le chargement des produits. robuste et au design moderne, en construction acier ou en version inoxydable, elle est munie de portes d’accès toute hauteur à l’avant et à l’arrière pour faciliter le travail des utilisateurs.   ergonomie conception personnalisée avec sa gamme de robots très étendue (gantry, delta de 2 à 5 axes, polyarticulés) mg tech apporte à tous les industriels des solutions de manipulation simples, compactes, évolutives et fluides. conçu pour effectuer des opérations de « pick and place », chaque robot est équipé d'un outillage interchangeable, capable d'effectuer de nombreux mouvements : translation, rotation, inclinaison...  cette agilité lui permet aux différents robots mgtech de s'adapter à tous les types de produits et d'effectuer aisément les rangements dans les caisses.  la volonté de la société mgtech d’utiliser en priorité des solutions robotisées pour le chargement des produits dans les caisses rendent les encaisseuses my modulo très évolutives aux produits et caisses de demain. par ailleurs, dans ses développements, mgtech a une vision globale des besoins de mécanisation de fin de ligne (mise en lots, chargement ou déchargement des produits, sur emballage…). les produits et en particulier les robots mgtech sont ainsi complètement adaptés à tous les métiers de vos lignes de production. l’opération d’encaissage top load peut être complété par d'autres fonctionnalités spécifiques à vos besoins : en amont : en aval : "
153,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/encaissage/encaisseuses-wrap,MG-Tech,"ergonomie conception personnalisée avec sa gamme de robots très étendue (gantry, delta de 2 à 5 axes, polyarticulés) mg-tech apporte à tous les industriels des solutions de manipulation simples, compactes, évolutives et flexibles. en amont : en aval : ","  encaisseuses wrap  cette solution d’encaissage wrap, est une machine performante et efficace pour la mise en volume de caisses et le chargement de tous vos produits de type pots, packs, étuis, boîtes 3 volets, barquettes, sachets, flowpack / doypack… adaptée pour tous types de caisses ouvertes, fermées, pav, cette encaisseuse est parfaitement indiquée dans beaucoup d’activités : laiterie, fromagerie, viennoiserie, épicerie salée et sucrée, pharmacie, parapharmacie, plats préparés, fruits et légumes, confitures, cosmétique, logistique... très conviviale grâce à son écran de 12’’ qui guide les utilisateurs et très orientée 4.0 via opcua, cette encaisseuse tient disponible tous les paramètres d’utilisation et de fonctionnement pour une optimisation maximale de la production. l’encaisseuse wrap s’adapte à toutes vos cadences grâce à l’utilisation d’un ou plusieurs robots pour le rangement des produits en caisses. de plus, un ensemble d’options allant du changement de format automatique réalisé en moins de 30 secondes à la surveillance par caméra ip avec enregistrement des séquences permet de personnaliser les encaisseuses suivant votre projet. robuste et au design moderne, en construction acier ou en version inoxydable, elle est munie de portes d’accès toute hauteur à l’avant et à l’arrière pour faciliter le travail des utilisateurs. ergonomie conception personnalisée avec sa gamme de robots très étendue (gantry, delta de 2 à 5 axes, polyarticulés) mg-tech apporte à tous les industriels des solutions de manipulation simples, compactes, évolutives et flexibles. conçu pour effectuer des opérations de « pick and place », chaque robot est équipé d'un outillage interchangeable, capable d'effectuer de nombreux mouvements : translation, rotation, inclinaison...  cette agilité permet aux différents robots mg-tech de s'adapter à tous les types de produits et d'effectuer aisément les rangements dans les caisses.  la volonté de la société mg-tech d’utiliser en priorité des solutions robotisées pour le chargement des produits dans les caisses rendent les encaisseuses wrap très évolutives aux produits et caisses de demain. par ailleurs, dans ses développements, mg-tech a une vision globale des besoins de mécanisation de fin de ligne (mise en lots, chargement ou déchargement des produits, sur emballage…). les produits et en particulier les robots mg-tech sont ainsi complètement adaptés à tous les métiers de vos lignes de production. l’opération d’encaissage wrap peut être complétées par d'autres fonctionnalités spécifiques à vos besoins : en amont : en aval : "
154,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/palettisation/ilot-de-palettisation,MG-Tech,conception personnalisée implantation personnalisée en amont : en aval :,"  ilot de palettisation  l’ilot de palettisation est la solution mg-tech pour la palettisation de type centralisée. performante, efficiente, cette configuration peut recevoir la production de plusieurs lignes afin d’être palettisée par un seul et même robot ou par plusieurs robots. l’ensemble ilot est adapté aux contraintes de multiples applications : laiterie, fromagerie, viennoiserie, pharmacie, plats préparés, fruits et légumes, cosmétique, logistique... conçu sur mesures en fonctions de vos contraintes d’implantation, de multiples références, d’organisation et de logistique, l’ilot de palettisation est à géométrie variable, son centre est composé des stations de palettisation et sa périphérie peut comprendre du filmage palette, des navettes de gestion, des stockages, des tris….    ​​​​​conception personnalisée implantation personnalisée l’ilot de palettisation my pal peut être complétées par d'autres fonctionnalités spécifiques à vos besoins : en amont : en aval : "
155,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/palettisation/cellule-de-palettisation,MG-Tech,conception personnalisée implantation personnalisée en amont : en aval :,"  cellule de palettisation  notre cellule de palettisation est une solution robotisée de palettisation performante, simple et évolutive. elle est parfaitement recommandée pour différents domaines d’applications : laiterie, fromagerie, viennoiserie, épicerie salée et sucrée, pharmacie, parapharmacie, plats préparés, fruits et légumes, confitures, cosmétique, logistique... adapté à tous types de colis (ouverts, fermés, fragiles, lourds…), le palettiseur s’adapte à toutes vos contraintes de palettisation grâce à l’expertise de mg-tech en termes de préhenseur et de robotique. dédiée à la palettisation en continuité de la ligne de production, notre cellule de palettisation est conçue pour traiter la production de 1 ou 2 lignes juxtaposées, que les productions soient les mêmes ou différentes. conception personnalisée implantation personnalisée l’opération de palettisation peut être complété par d'autres fonctionnalités spécifiques à vos besoins : en amont : en aval : "
156,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/solutions-lignes-completes/combine,MG-Tech,ergonomie autonomie en amont : en aval :,"  combiné   le combiné mg-tech est un équipement qui regroupe les fonctions de mise en caisse et de palettisation dans un seul ensemble. la particularité de cette solution est que les 2 fonctions qui sont regroupées au sein d’une seule et même structure, utilisent un seul et même robot. les avantages du combiné sont donc : adaptée pour des produits très différents comme les étuis, les boites top load, les pots en plastique ou en verre, les barquettes operculées ou thermoformées… le combiné mg-tech est parfaitement adapté pour beaucoup d’activités : cosmétique, pharmacie et parapharmacie, laiterie, fromagerie, épicerie salée et sucrée... la construction de l’ensemble sur une structure rigide avec cartérisation complète pour la sécurité des utilisateurs est facilement déplaçable par transpalette manuel sur différentes lignes de production. ergonomie autonomie très orientée 4.0 via opcua, le combiné mg-tech est totalement accessible, tous les paramètres d’utilisation, de fonctionnement et de maintenance sont organisés et disponibles en permanence. l’optimisation de la production et des opérations techniques est ainsi facilitée. l’opération d’encaissage peut être complétées par d'autres fonctionnalités spécifiques à vos besoins : en amont : en aval : "
157,https://www.mg-tech.fr/fr/equipements/mg-tech-pack/solutions-lignes-completes/personnalisez-votre-fin-de-ligne,MG-Tech,,"  personnalisez votre fin de ligne  configurez votre fin de ligne de conditionnement en fonction de vos besoins. nous mettons à disposition une large gamme d'équipements (étuyeuse, encaisseuse, …) les combinaisons sont multiples et peuvent combiner à la fois des fonctions de formage, d’encaissage, de convoyage, d’étuyage, de palettisation, en fonction de votre activité et des produits que vous avez besoin d’emballer. n'hésitez pas à nous consulter. nos équipes sauront vous orienter vers la solution la plus optimisée pour votre problématique grâce à nos expertises en carton, robotique et gestion de projets.  "
158,https://www.mg-tech.fr/fr/equipements/mg-tech-moove/ligne-de-convoyage/transitique-caisse,MG-Tech,,"  transitique caisse   la transitique de cartons vides est le prolongement naturel de notre offre formeuse. la transitique de cartons vides est le prolongement naturel de notre offre formeuse. nous amenons vos caisses vides aux points d'encaissage choisis. vous évitez les déplacements de palettes et les opérations de manutention. pour vous permettre une circulation sans entrave sur votre lieu de production, nos équipes de techniciens maîtrisent les installations en aérien en tenant compte des particularités de vos ateliers et bâtiments qu'ils sortent d'un poste d'encaissage manuel ou d'une encaisseuse automatique, mg-tech convoie vos caisses pleines sur les trajets les plus courts pour une palettisation manuelle, ou collecte les sorties de plusieurs machines vers les installations plus éloignées de palettisation automatique. nous pourrons aussi les identifier, les trier, les distribuer vers votre palettisation automatique existante ou un futur palettiseur mg-tech. "
159,https://www.mg-tech.fr/fr/equipements/mg-tech-moove/ligne-de-convoyage/transitique-produit-emballe,MG-Tech,,"  transitique produit emballé   de la boite 3 volets au sachet souple, mg-tech dispose d’une grande expérience dans la transitique et ce dans différents environnements : conditions extrêmes de température (record de froid à -25°c), salles blanches en agroalimentaire ou encore dans le milieu pharmaceutique. mg-tech rencontre régulièrement de nouveaux challenges. votre produit est original ? vos formats sont multiples et vous recherchez de la souplesse ? vous avez une problématique de place ? confiez-nous votre projet et ses contraintes, nous nous chargerons d’étudier différentes pistes pour vous recommander la solution technico-économique idéale. "
160,https://www.mg-tech.fr/fr/equipements/mg-tech-moove/solutions-de-manutention-robotises-agvaiv/robot-collaboratif-aiv-evobot,MG-Tech,version evobot de décontamination de surface par brumisation de produit désinfectant version evobot de purification de l’atmosphère par stérilisation ultaviolet (uvc),"  robot collaboratif aiv - evobot  le robot evobot est un véhicule robot mobile pour le déplacement de charges jusqu’à 800 kg en les portant et jusqu’à 3 tonnes en les tractant. il est disponible en 2 niveaux d'autonomie : le robot evobot répond à différents types d'applications industrielles : entrepôts et stockage, agro-alimentaire, logistique, aéronautique, automobile, pharmaceutique, hospitalier, ferroviaire, aérospatiale.  seul ou en flotte, le déplacement et la gestion du ou des evobot est très simple grâce à un outil logiciel de supervision, l’ensemble, connecté en wifi, répond en permanence aux différents of (ordre de fabrication), il assure les différentes taches pénibles et/ou répétitives et redonne aux différents opérateurs une meilleure qvt (qualité de vie au travail) et une meilleure disponibilité pour les opérations avec plus de valeur ajoutée.   "
161,https://www.mg-tech.fr/fr/equipements/mg-tech-moove/solutions-de-manutention-robotises-agvaiv/robot-agv-minibot,MG-Tech,,"  robot agv minibot  le robot agv (automated guided vehicule) minibot de mg-tech est un robot mobile collaboratif modulable et simple à utiliser, idéal pour les approvisionnements de ligne, récupération de produits finis et préparation de commandes. il est disponible en 2 niveaux d’autonomie : compact et robuste, le robot minibot s’intègre facilement aux environnements existants. il peut porter et déplacer des charges jusqu’à 100 kg. le minibot répond à différents types d'applications industrielles : entrepôts et stockage, agroalimentaire, logistique, aéronautique, automobile, pharmaceutique, hospitalier, ferroviaire, aérospatiale.    "
162,https://www.mg-tech.fr/fr/equipements/mg-tech-moove/tracteurs-pousseurs/tracteur-pousseur-optimover,MG-Tech,3 tailles disponibles : outillages disponibles sur la taille s : outillages disponibles sur les tailles m et l :,"  tracteur pousseur optimover  compact et facilement maniable grâce à sa direction assistée, la tracteur pousseur optimover permet de répondre à des attentes croissantes émanant des entreprises visant à améliorer leurs conditions de travail et optimiser leur flux de travail pour une meilleure productivité. le tracteur pousseur optimover peut être utilisé pour différents types d’applications : entrepôts et stockage, agroalimentaire, logistique, aéronautique, automobile, pharmaceutique, hospitalier, ferroviaire, aérospatiale. cet équipement de manutention est disponible en vente, en location ou en paiement à l’usage (service need&use). 3 tailles disponibles : outillages disponibles sur la taille s : outillages disponibles sur les tailles m et l : "
163,https://www.mg-tech.fr/fr/le-groupe/mg-tech-groupe/nos-implantations/site-de-production-la-chapelle-achard-85,MG-Tech,,"            site de production la chapelle-achard (85)          site historique du groupe, le site de production de la chapelle-achard est situé en vendée (20 minutes des sables d’olonne et de la roche sur yon et 1h de nantes). l’aventure mg-tech a débuté sur ce site avec eric gautier et emmanuel michaud en 2004. très complémentaire des activités des autres sites de mg-tech, le site de production de la chapelle-achard est spécialisé dans la transitique et le convoyage avec une large gamme de convoyeurs (alu, bidirectionnel, accumulation, courbe…), ascenseur/descendeur, empileur/dépileur… en parallèle, les équipes du site de la chapelle ont également développé une offre spéciale d’aménagement de postes ergonomiques pour améliorer les problèmes de santé au travail et ainsi réduire les troubles musculosquelettiques (tms). "
164,https://www.mg-tech.fr/fr/le-groupe/mg-tech-groupe/nos-implantations/site-de-production-de-champtoce-sur-loire-49,MG-Tech,,"            site de production de champtocé-sur-loire (49)          notre site de production basé en maine-et-loire est né en 2008 suite à la reprise de l’activité de la société euraltech située à angers. faute de place pour poursuivre son développement, le site de production est délocalisé dans des nouveaux locaux (2250 m²) à champtocé-sur-loire en 2014. le site n’a cessé de croître, passant d’une dizaine de collaborateurs à plus de 50 aujourd’hui. de l'etuyeuse à l’encaisseuse wrap jusqu’à la cellule de palettisation, le site de production de champtocé-sur-loire est davantage spécialisé en machines de fin de ligne de conditionnement adaptées en proposant des solutions « sur-mesure » pour répondre aux projets industriels des clients. chaque projet est unique et répond à un cahier des charges précis afin de garantir la meilleure adéquation possible entre vos exigences, la machine de conditionnement fin de ligne que nous proposons et votre installation existante. mg-tech est acteur de la « french fab » et est fier de proposer des équipements 100% français. "
165,https://www.mg-tech.fr/fr/le-groupe/mg-tech-groupe/nos-implantations/site-de-production-de-val-dize-35,MG-Tech,,"            site de production de val d'izé (35)          basé à val d’izé, entre rennes et vitré, ce site de production a intégré le groupe mg-tech en 2014, mais existe depuis plus de 30 ans. la société compte plus de 60 femmes et hommes toujours prêts à servir au mieux ses clients. ce site de production est spécialisé dans l’étude, la conception, la modélisation et la production de formeuses de caisse, encaisseuses et palettiseurs standards pour vos lignes d’emballage. nos différentes gammes de machines sont compactes, économes, robustes et fiables et sauront répondre à vos besoins. suite au rachat de la société leanlog solutions, le groupe mg-tech a étoffé son expertise et propose désormais des solutions de manutention intelligente. sous la marque mg-tech handling, la conception et la production des agv et des tracteurs-pousseurs se font aujourd’hui au sein du site de production de val d’izé. acteur de la « french fab », le groupe mg-tech revendique fièrement sa production 100% française. "
166,https://www.mg-tech.fr/fr/le-groupe/mg-tech-groupe/nos-implantations/atelier-de-chaudronnerie-de-berus-72-0,MG-Tech,,"            atelier de chaudronnerie de bérus (72)          le site de chaudronnerie situé à berus, près d’alençon, a rejoint le groupe mg-tech en janvier 2019 et compte une dizaine de collaborateurs. spécialiste de la chaudronnerie, le site de berus est en mesure de réaliser tout type de demande selon les besoins de transformation de métaux des clients : découpe, pliage, soudure, assemblage et finition. mg-prod a acquis un savoir-faire dans de nombreux domaines industriels (bâtiment, agroalimentaire, applications spéciales, transport, industrie) permettant ainsi de se diversifier et de répondre et réaliser un large éventail de projets. le site de chaudronnerie de berus est également en capacité de répondre à des demandes de sociétés extérieures au groupe mg-tech. "
170,https://www.mg-tech.fr/,MG-Tech,,"mg-tech  cette année encore, plus que d'habitude, nous sommes restés mobilisés pour vous accompagner dans vos projets. partageons encore de belles aventures ensemble. toutes les équipes mg-tech vous souhaitent une bonne annee 2021 ! spécialisé dans les machines d’emballage, la société mg-tech propose, aux industriels des secteurs agroalimentaires, pharma-cosmétiques et industrielles, une gamme de formeuses de caisses, d’encaisseuses, de palettiseurs, mais également des solutions de transitique et convoyage. le groupe opère également une diversification via des applications de robotiques mobiles pour faciliter les opérations de manutention des industriels. labellisé « vitrines industrie du futur », le groupe mg tech a fait de l’interconnectivité, un pilier de sa stratégie. jour après jour, nous nous engageons à vous accompagner durablement avec des équipements fiables et évolutifs qui vous offriront davantage de productivité, d’ agilité et de confort. ergonomique, évolutive et surtout connectée, notre nouvelle formeuse de caisse evobox offre une cadence élevée et des produits parfaitement exécutés pour des coûts de maintenance maitrisés et réduits. grâce à sa connectivité et son orientation 4.0, cette formeuse de caisse permet l’analyse de l’état des pièces d’usure et la visualisation des zones concernées. les changements de format sont aussi facilitée grâce à son écran tactile 12’’ et ses tutoriels vidéos pour vous aider dans les réglages de changement. mg-tech, un groupe indépendant à taille humaine, est spécialisé dans la conception et la production de solutions complètes de conditionnement : carton compact, carton ondulé, palettisation et manutention automatisée. notre savoir-faire en robotique et nos différents sites de production vous garantissent un accompagnement personnalisé tout au long de vos projets de conditionnement et l’optimisation de vos lignes de production. le groupe mg-tech c'est 165 collaborateurs répartis sur 3 sites de production en france, un gage de qualité et de confiance, l'assurance du « made in france » depuis plus de 15 ans. jour après jour, toutes les équipes mg-tech s’engagent à vous accompagner durablement avec des équipements fiables et évolutifs, qui vous offriront davantage de productivité, d’agilité et de confort. "
171,https://www.cnil.fr/fr/cookies-les-outils-pour-les-maitriser,MG-Tech,," protéger les données personnelles, accompagner l'innovation, préserver les libertés individuelles un outil pour construire un mot de passe solide "
